Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
6.68586094706836,3,2.0,1,16.23638281544547,1.0,15.76142084987672,1,1,1,9.076923258535832
6.2166061010848646,1,1.0,1,16.177889629662353,1.0,15.039286283703994,1,1,0,9.076923258535832
3.367295829986474,2,2.0,0,16.23638281544547,1.0,15.424948670398354,1,0,0,9.076923258535832
7.6783263565068856,4,4.0,0,16.414784212755638,1.0,16.860033043306743,1,0,1,9.182249491809657
7.313886831633462,1,2.556085918854415,2,16.611800531802366,1.935562805872757,16.41820031748273,1,1,0,9.660851280467526
6.68586094706836,2,2.0,2,16.32460957429613,1.0,16.52356082573315,1,0,1,9.660851280467526
6.803505257608338,2,2.0,2,16.57252363815004,1.0,16.166885910365842,1,0,1,9.660851280467526
6.985641817639208,3,2.0,1,16.45486329078929,1.0,16.929025911619092,1,0,1,9.660851280467526
6.621405651764134,2,2.0,2,16.319736255207804,1.0,16.42558042423569,1,0,1,9.660851280467526
7.280008252884188,3,3.0,1,17.025235836422567,2.0,17.216707972959764,1,0,1,9.660851280467526
6.803505257608338,2,2.0,1,16.57252363815004,1.0,16.41820031748273,1,0,0,9.660851280467526
6.698268054115413,2,2.0,1,16.303235955351774,1.0,16.002684911680433,1,1,1,9.660851280467526
7.208600337960199,3,4.0,2,16.57252363815004,1.0,17.034386422832473,1,1,0,9.660851280467526
7.444833273892193,3,3.0,1,16.611800531802366,4.0,17.073607134447293,1,0,1,9.660851280467526
7.409136443920128,3,3.0,1,16.57252363815004,1.0,17.216707972959764,1,1,1,9.660851280467526
7.155396301896734,2,2.0,0,16.57252363815004,1.0,16.341239282272525,1,1,1,9.660851280467526
7.139660335964919,3,3.0,1,17.025235836422567,1.0,16.860033043306743,1,1,1,9.660851280467526
7.030857476116121,2,2.0,2,16.319736255207804,1.0,15.86963441986494,1,1,1,9.660851280467526
6.398594934535208,2,2.0,1,16.344071006007066,1.0,16.257857680289998,1,0,1,9.660851280467526
6.7464121285733745,2,2.0,1,16.32460957429613,1.0,16.257857680289998,1,1,1,9.660851280467526
7.313886831633462,3,3.0,1,16.611800531802366,2.0,17.073607134447293,1,0,1,9.660851280467526
6.803505257608338,2,2.0,1,16.344071006007066,2.0,16.380459992348886,1,0,1,9.578103612900335
6.90875477931522,3,3.0,1,16.45486329078929,1.0,16.906553056777135,1,0,1,9.99884318585288
6.803505257608338,2,2.0,1,16.611800531802366,1.0,16.575520561288332,1,0,1,9.99884318585288
7.98139158158007,4,4.0,2,17.025235836422567,2.0,17.867295523158884,1,0,1,9.99884318585288
6.803505257608338,2,2.0,2,16.32460957429613,2.0,16.118095750958314,1,1,1,9.99884318585288
7.3783837129967145,3,3.0,2,17.025235836422567,2.0,17.216707972959764,1,0,1,9.99884318585288
7.042286171939743,3,3.0,2,16.45486329078929,2.0,16.906553056777135,1,0,1,9.99884318585288
7.048386408721883,3,3.0,1,16.45486329078929,2.0,16.993564429978885,1,0,1,9.99884318585288
7.313886831633462,3,3.0,1,17.025235836422567,1.0,17.265498135541893,1,1,1,9.99884318585288
6.7464121285733745,2,2.0,1,16.611800531802366,1.0,16.496532155171714,1,1,1,9.99884318585288
8.987321812850125,4,5.0,1,16.57252363815004,1.0,19.29614948547293,1,0,1,9.99884318585288
6.792344427470809,2,2.0,1,16.32460957429613,1.0,15.931766193248746,1,1,1,9.99884318585288
7.00397413672268,3,3.0,2,16.45486329078929,1.0,16.929025911619092,1,0,1,9.99884318585288
6.621405651764134,1,1.0,0,16.217218922748113,2.0,15.341567078850604,1,1,0,9.660851280467526
6.7464121285733745,2,1.0,1,16.056122331194068,2.0,14.45736497045232,1,0,0,7.71244383427499
7.208600337960199,3,2.0,2,16.165512024008795,1.0,15.450616412078707,1,0,0,8.24301946898925
7.23561914106675,4,4.0,2,16.230884603189125,1.0,15.588766725407043,1,0,0,8.354203562921775
6.957497370876951,3,2.0,2,16.15907013677618,1.0,15.123843647884687,1,0,0,8.16763571524637
7.313886831633462,3,2.0,2,16.398203555708445,1.0,16.67198082165602,1,1,0,8.16763571524637
7.0909098220799835,3,3.0,1,16.380342710036732,1.0,16.5563506464056,1,1,0,8.16763571524637
6.55250788703459,2,1.0,1,16.165512024008795,1.0,14.690979711984754,0,0,0,8.16763571524637
7.438971592395862,3,2.0,1,16.3964178103149,1.0,16.660419999923214,1,1,0,8.16763571524637
7.346655163176539,3,2.0,0,16.363875310317383,2.0,16.468752592994022,1,1,0,8.16763571524637
7.244941546337007,3,3.0,1,16.36170559263661,1.0,16.41820031748273,1,1,0,8.16763571524637
7.550135342488429,4,4.0,1,16.461190643696323,1.0,17.216707972959764,1,1,0,8.16763571524637
7.6783263565068856,4,3.0,2,16.414784212755638,1.0,16.860033043306743,1,1,0,8.16763571524637
7.438971592395862,4,3.0,2,16.411648917234917,1.0,16.835935492889124,1,1,0,8.16763571524637
7.523481312573497,3,4.0,1,16.432157777755126,1.0,16.993564429978885,1,1,0,8.16763571524637
7.496097345175956,4,2.0,1,16.383406987158672,1.0,16.61887099947687,1,1,0,8.16763571524637
7.390798521735676,3,2.0,1,16.370136031876484,1.0,16.51687183802978,1,1,0,8.16763571524637
7.496097345175956,4,3.0,0,16.40312491208499,1.0,16.770420889081343,1,1,0,8.16763571524637
7.340186835320115,3,3.0,1,16.3682566749923,1.0,16.489659276356317,1,1,0,8.16763571524637
7.3783837129967145,3,3.0,1,16.378629145436406,1.0,16.562781536322326,1,1,0,8.16763571524637
7.244941546337007,3,2.0,2,16.335299769297478,1.0,16.249124001084017,1,1,0,8.16763571524637
7.741099090035366,4,4.0,0,16.467538657313806,1.0,17.265498135541893,1,1,0,8.16763571524637
7.353081920515432,3,2.0,0,16.377766727782994,2.0,16.575520561288332,1,1,0,8.16763571524637
7.313886831633462,3,3.0,1,16.37940333384234,2.0,16.588099342704055,1,1,0,8.16763571524637
7.340186835320115,3,3.0,1,16.3682566749923,1.0,16.489659276356317,1,1,0,8.16763571524637
6.957497370876951,2,2.0,2,16.324599896779613,1.0,16.166885910365842,1,1,0,8.16763571524637
7.496097345175956,3,2.0,1,16.36925987728206,1.0,16.51013780630191,1,1,0,8.16763571524637
5.993961427306569,1,1.0,1,16.09870697230483,1.0,14.430696737594902,1,0,1,8.16763571524637
7.048386408721883,3,2.0,1,16.268073932700425,1.0,15.732433317205148,1,0,1,8.16763571524637
7.330405211844402,3,3.0,1,16.36170559263661,1.0,16.468752592994022,1,1,0,8.16763571524637
6.803505257608338,1,1.0,1,17.025235836422567,1.935562805872757,16.001561947061912,1,1,1,9.660851280467526
7.280008252884188,3,3.0,1,17.025235836422567,2.0,17.439851517607305,1,0,1,9.660851280467526
7.280008252884188,3,3.0,1,17.025235836422567,2.0,17.216707972959764,1,0,1,9.660851280467526
7.139660335964919,3,3.0,1,17.025235836422567,2.0,16.860033043306743,1,1,1,9.660851280467526
7.98139158158007,4,4.0,2,17.025235836422567,2.0,17.867295523158884,1,0,1,9.660851280467526
7.444833273892193,3,3.0,1,17.025235836422567,1.0,17.216707972959764,1,1,1,9.660851280467526
7.3783837129967145,3,3.0,2,17.025235836422567,1.0,17.216707972959764,1,0,1,9.660851280467526
7.313886831633462,3,3.0,1,17.025235836422567,1.0,17.265498135541893,1,1,1,9.660851280467526
7.696667081526462,3,3.0,2,17.025235836422567,1.0,17.216707972959764,1,1,1,9.660851280467526
7.208600337960199,3,3.0,2,17.025235836422567,1.0,17.541204009297314,1,0,1,9.660851280467526
7.444833273892193,3,3.0,1,17.025235836422567,1.0,17.02635425145779,1,1,1,9.660851280467526
7.208600337960199,3,3.0,1,17.025235836422567,2.0,17.370858648025116,1,1,1,9.660851280467526
7.313886831633462,3,3.0,1,17.025235836422567,1.0,17.50439003707821,1,1,1,10.191182124909785
7.9658927350845286,4,5.0,2,17.025235836422567,1.0,17.6441519761925,1,0,1,9.678655075789957
7.901377353792616,4,4.0,1,17.025235836422567,2.0,17.822843761378564,1,1,1,12.119064904897568
7.244941546337007,3,3.0,2,17.025235836422567,1.0,17.01418371633128,1,1,1,12.119064904897568
7.496097345175956,3,3.0,2,17.025235836422567,1.0,17.01418371633128,1,1,0,12.119064904897568
7.244941546337007,3,3.0,1,17.025235836422567,1.0,17.296750678069195,1,0,1,12.119064904897568
6.90875477931522,2,2.0,0,17.025235836422567,1.0,16.811242881518265,1,1,0,9.90353755128617
8.987321812850125,4,5.0,1,16.57252363815004,1.0,19.29614948547293,1,0,1,9.90353755128617
6.90875477931522,2,2.0,0,17.025235836422567,1.0,16.811242881518265,1,1,0,9.90353755128617
7.438971592395862,3,3.0,0,17.025235836422567,2.0,16.759949589762293,1,1,1,9.90353755128617
7.3783837129967145,3,3.0,2,17.025235836422567,2.0,17.073607134447293,1,1,1,9.90353755128617
7.208600337960199,3,3.0,2,17.025235836422567,1.0,16.860033043306743,1,1,1,9.652265977087122
7.438971592395862,3,3.0,1,17.025235836422567,1.0,17.129696599000436,1,1,1,9.691345759329694
7.244941546337007,3,3.0,1,17.025235836422567,2.0,17.296750678069195,1,0,1,9.691345759329694
7.280008252884188,3,3.0,1,17.025235836422567,1.0,17.622173069956816,1,0,1,9.691345759329694
7.208600337960199,3,3.0,1,17.025235836422567,1.0,16.860033043306743,1,1,1,9.652265977087122
7.438971592395862,3,3.0,2,17.025235836422567,1.0,17.147715103853763,1,1,1,9.652265977087122
7.3783837129967145,3,3.0,2,17.025235836422567,2.0,17.19990085520835,1,1,1,9.652265977087122
7.313886831633462,1,2.556085918854415,2,16.611800531802366,1.935562805872757,16.41820031748273,1,1,0,9.660851280467526
6.68586094706836,2,2.0,2,16.611800531802366,1.0,16.454567959008102,1,0,1,9.660851280467526
7.444833273892193,3,3.0,1,16.611800531802366,4.0,17.073607134447293,1,0,1,9.660851280467526
7.208600337960199,2,2.0,0,16.611800531802366,4.0,16.341239282272525,1,1,1,9.133459327640225
7.313886831633462,3,3.0,1,16.611800531802366,2.0,17.073607134447293,1,0,1,9.133459327640225
6.621405651764134,2,2.0,1,16.292692575673225,2.0,16.257857680289998,1,0,1,9.133459327640225
6.7464121285733745,2,2.0,1,16.611800531802366,2.0,16.496532155171714,1,1,1,9.133459327640225
7.362645270417825,3,3.0,1,16.611800531802366,1.0,17.05418904934434,1,0,1,9.133459327640225
7.424165281042028,3,3.0,1,16.611800531802366,2.0,17.249497794707484,1,0,1,9.825958350026891
7.208600337960199,3,3.0,1,16.611800531802366,2.0,16.906553056777135,1,1,1,9.825958350026891
6.803505257608338,2,2.0,1,16.611800531802366,2.0,16.410765339548004,1,0,1,9.825958350026891
7.496097345175956,3,3.0,1,16.611800531802366,2.0,17.370858648025116,0,0,1,9.825958350026891
6.803505257608338,2,2.0,0,16.611800531802366,2.0,16.213405921671733,1,1,1,9.825958350026891
6.803505257608338,2,2.0,2,16.292692575673225,2.0,15.656060350091908,1,1,1,8.853808274977197
6.803505257608338,2,2.0,0,16.611800531802366,2.0,16.341239282272525,1,1,1,8.853808274977197
6.68586094706836,2,2.0,2,16.611800531802366,1.0,16.489659276356317,1,0,1,8.853808274977197
7.00397413672268,2,3.0,1,16.611800531802366,1.0,16.929025911619092,1,0,1,8.853808274977197
6.698268054115413,2,2.0,1,16.611800531802366,1.0,16.5563506464056,1,0,1,8.853808274977197
7.313886831633462,3,3.0,1,16.611800531802366,1.0,17.073607134447293,1,0,1,8.853808274977197
6.803505257608338,2,2.0,1,16.611800531802366,1.0,16.575520561288332,1,0,1,8.853808274977197
6.716594773520978,2,2.0,2,16.611800531802366,1.0,16.52356082573315,1,0,1,8.853808274977197
6.803505257608338,2,2.0,2,16.611800531802366,1.0,16.380459992348886,1,0,1,8.853808274977197
6.775366090936392,2,2.0,2,16.611800531802366,1.0,16.52356082573315,1,0,1,8.853808274977197
7.208600337960199,3,3.0,1,16.611800531802366,1.0,17.034386422832473,1,0,1,8.853808274977197
6.621405651764134,2,2.0,1,16.611800531802366,1.0,16.61887099947687,1,0,1,8.853808274977197
6.803505257608338,2,2.0,2,16.611800531802366,1.0,16.14765455028724,1,0,1,8.853808274977197
7.208600337960199,3,3.0,1,16.611800531802366,1.0,17.073607134447293,1,0,1,8.853808274977197
6.803505257608338,2,2.0,2,16.611800531802366,1.0,16.213405921671733,1,1,1,8.853808274977197
7.496097345175956,3,3.0,2,16.611800531802366,1.0,17.1654146803266,1,0,1,8.853808274977197
6.803505257608338,2,2.0,2,16.611800531802366,1.0,16.213405921671733,1,1,1,8.853808274977197
6.803505257608338,2,1.0,0,16.054607635086988,1.0,16.213405921671733,1,1,0,9.660851280467526
6.698268054115413,3,2.0,1,16.054607635086988,1.0,15.319588176962746,1,1,1,9.660851280467526
6.111467339502679,2,1.0,2,16.185326421558123,1.0,15.096444681204078,1,1,1,11.184435286790631
4.61512051684126,3,2.0,0,16.006608443741936,1.0,15.274125813221904,1,0,1,10.668978650219241
6.803505257608338,3,2.0,1,16.054607635086988,1.0,15.201805169084134,1,1,1,8.399535147948004
6.2166061010848646,2,2.0,1,16.006608443741936,1.0,14.316286451937186,1,1,0,8.101980731853192
6.111467339502679,1,1.0,0,16.054607635086988,1.0,14.508658238524095,1,1,1,8.399535147948004
4.330733340286331,2,2.0,1,16.054607635086988,1.0,14.914123179965662,1,1,1,10.596659732783579
5.602118820879701,2,1.0,1,16.006608443741936,1.0,14.151983508870947,1,1,0,8.55371796609861
6.2166061010848646,2,1.0,1,16.006608443741936,1.0,14.508658238524095,1,1,1,8.294299608857235
6.09807428216624,2,2.0,2,16.006608443741936,1.0,14.508658238524095,1,1,0,8.294299608857235
5.993961427306569,1,1.0,0,16.054607635086988,1.0,14.508658238524095,1,1,1,8.294299608857235
6.593044534142437,3,4.0,0,16.054607635086988,1.0,14.77102238760702,1,1,1,8.1797604936999
8.30671904320269,6,3.0,0,16.006608443741936,1.0,15.444751293772967,1,1,1,7.138866999945524
7.783640596221253,6,4.0,0,16.245414479244836,1.0,15.607270193858982,1,1,1,7.824445930877619
6.111467339502679,2,2.0,0,16.054607635086988,1.0,15.201805169084134,1,1,1,7.824445930877619
6.0063531596017325,2,3.0,0,16.245414479244836,1.0,15.64006001130563,1,1,1,7.824445930877619
6.502790045915623,1,2.0,0,16.006608443741936,1.0,15.068273812173887,1,1,1,8.567125560164447
6.90875477931522,2,2.0,1,16.28254532838061,1.0,15.843658936835498,1,1,0,8.567125560164447
7.215975002651466,4,3.0,1,16.25448948367231,1.0,16.41820031748273,1,0,1,8.567125560164447
7.346655163176539,4,3.0,1,16.25448948367231,1.0,16.341239282272525,1,0,1,8.567125560164447
6.7464121285733745,3,2.0,1,16.301052322822677,1.0,15.687312888712007,1,0,1,8.567125560164447
7.682943169878292,4,4.0,2,16.301052322822677,2.0,16.906553056777135,1,0,1,8.567125560164447
6.580639137284949,3,2.0,1,16.301052322822677,1.0,15.607270193858982,1,0,1,8.567125560164447
6.7464121285733745,3,2.0,1,16.301052322822677,1.0,15.803385043104912,1,0,1,8.567125560164447
6.85751406254539,3,2.0,1,16.301052322822677,1.0,15.843658936835498,1,0,1,8.567125560164447
7.741099090035366,4,4.0,1,16.301052322822677,1.0,16.811242881518265,1,0,1,8.567125560164447
7.170888478512505,4,4.0,1,16.31328717024597,1.0,16.52356082573315,1,0,1,8.567125560164447
7.00397413672268,3,2.0,1,16.234332913042472,1.0,15.64006001130563,1,0,1,8.567125560164447
6.93828448401696,3,2.0,0,16.234332913042472,1.0,15.64006001130563,1,0,1,8.567125560164447
5.860786223465865,1,1.0,1,16.127034628860887,1.0,14.648420115681892,1,0,1,9.660851280467526
6.621405651764134,2,2.0,1,15.817030624455455,1.0,15.424948670398354,1,0,0,8.805075243870684
6.580639137284949,2,2.0,1,15.817030624455455,1.0,15.363073279446223,1,0,0,8.784009071186633
6.68586094706836,2,2.0,1,15.817030624455455,1.0,15.520258832020865,1,0,0,8.83579236650274
5.860786223465865,1,1.0,1,15.817030624455455,1.0,14.508658238524095,1,0,0,8.65084957622891
6.8885724595653635,3,2.0,1,15.817030624455455,1.0,15.803385043104912,1,0,0,8.915969311373605
7.3783837129967145,4,3.0,1,15.817030624455455,1.0,16.380459992348886,1,0,0,9.002824076547672
7.280008252884188,3,3.0,1,15.817030624455455,1.0,16.257857680289998,1,0,0,8.978660489639687
6.100318952020064,2,2.0,1,15.817030624455455,1.0,14.845130332288226,1,0,0,8.978660489639687
5.942799375126701,1,1.0,1,15.817030624455455,1.0,14.603968372873895,1,0,0,8.663887570567042
6.523562306149512,2,2.0,1,15.817030624455455,1.0,15.29711532616119,1,0,0,8.775240458738327
7.3783837129967145,3,3.0,1,15.817030624455455,1.0,16.41820031748273,1,0,0,9.040619097157967
6.447305862541213,2,2.0,1,15.817030624455455,1.0,15.226497775576945,1,0,0,8.780941113572387
7.313886831633462,3,2.0,1,15.817030624455455,1.0,16.300417291085605,1,0,0,8.987321812850125
6.311734809152915,2,2.0,1,15.817030624455455,1.0,15.068273812173887,1,0,0,8.758569510991506
7.824445930877619,4,3.0,1,15.817030624455455,1.0,16.52356082573315,1,0,0,8.699681400989514
7.937731775260109,5,4.0,1,15.817030624455455,1.0,16.677711496036597,1,0,0,8.740496729931813
5.707110264748875,1,1.0,1,15.817030624455455,1.0,14.45736497045232,1,0,0,8.753687227098585
6.68586094706836,3,2.0,1,15.817030624455455,1.0,15.520258832020865,1,0,0,8.83579236650274
7.16703787691222,3,2.0,1,15.817030624455455,1.0,16.118095750958314,1,0,0,8.83579236650274
6.55250788703459,3,2.0,1,15.817030624455455,1.0,15.363073279446223,1,0,0,8.812099108957337
5.860786223465865,1,1.0,1,15.817030624455455,1.0,14.690979711984754,1,0,1,8.812099108957337
6.111467339502679,2,2.0,1,15.817030624455455,1.0,15.150511887854474,1,0,1,8.812099108957337
7.696667081526462,4,4.0,1,15.817030624455455,1.0,16.951004817371683,1,0,1,8.812099108957337
7.741099090035366,4,4.0,1,15.817030624455455,1.0,17.01418371633128,1,0,1,8.812099108957337
7.048386408721883,3,2.0,1,15.817030624455455,1.0,16.118095750958314,1,0,1,8.812099108957337
6.68586094706836,3,2.0,1,15.817030624455455,1.0,15.520258832020865,1,0,1,8.812099108957337
6.7464121285733745,3,2.0,1,15.817030624455455,1.0,15.76142084987672,1,0,1,8.812099108957337
6.580639137284949,3,2.0,1,15.817030624455455,1.0,15.687312888712007,1,0,1,8.812099108957337
8.452974619089586,5,4.0,2,16.862640701773284,1.0,18.72078534381011,0,0,0,10.268061219268215
6.621405651764134,2,2.0,1,15.817030624455455,1.0,15.424948670398354,1,0,0,8.805075243870684
8.269244521183056,4,4.0,2,16.862640701773284,1.0,18.34811006187022,0,0,0,10.079162066608289
6.85751406254539,3,2.0,0,16.184777813707985,1.0,15.2902737959047,1,0,0,8.434028950155469
6.90875477931522,3,2.0,2,16.19337097646283,1.0,15.345905479508115,1,0,0,8.438366410870266
6.7464121285733745,2,1.0,1,16.056122331194068,1.0,14.45736497045232,1,0,0,7.71244383427499
7.783640596221253,4,4.0,1,16.591579407921913,1.0,18.064005814299346,1,0,0,7.71244383427499
7.208600337960199,3,2.0,2,16.165512024008795,1.0,15.450616412078707,1,0,0,8.24301946898925
6.293419278846481,2,2.0,1,16.126675609105625,1.0,14.914123179965662,1,0,0,8.517393171418904
7.23561914106675,4,4.0,2,16.230884603189125,1.0,15.588766725407043,1,0,0,8.354203562921775
6.293419278846481,2,2.0,1,16.141397716613497,1.0,15.009433329466965,1,0,0,8.718009330846357
6.884486652042782,2,2.0,0,16.49031247810679,1.0,17.030378401595577,1,0,0,10.146943405162215
6.957497370876951,3,2.0,2,16.15907013677618,1.0,15.123843647884687,1,0,0,8.16763571524637
7.901377353792616,4,3.0,1,16.569712970171025,1.0,17.909855136853043,1,0,1,10.008883067581468
7.313886831633462,3,2.0,2,16.398203555708445,1.0,16.67198082165602,1,1,0,10.008883067581468
7.972810784121404,5,5.0,0,16.546659487372487,1.0,17.747336210296442,0,0,1,10.008883067581468
8.522379718103538,5,6.0,2,16.71744430983037,4.0,18.951309000896888,0,0,1,10.008883067581468
6.90875477931522,3,2.0,1,16.220583104157022,1.0,15.522075362617285,0,0,1,10.008883067581468
7.035268599281097,3,3.0,0,16.68386297240632,2.0,17.034386422832473,0,1,0,10.008883067581468
7.7437032581737535,3,3.0,2,16.862640701773284,1.0,17.858561843342684,0,0,0,10.115327457678946
6.7464121285733745,2,2.0,1,16.141899427348235,1.0,14.89392047945086,0,0,0,10.115327457678946
7.0909098220799835,3,3.0,1,16.380342710036732,1.0,16.5563506464056,1,1,0,10.115327457678946
7.438971592395862,3,2.0,1,16.3964178103149,1.0,16.660419999923214,1,1,0,10.115327457678946
7.496097345175956,4,3.0,1,16.55737031390151,2.0,17.822843761378564,1,1,1,10.327349070922441
7.00397413672268,2,2.0,1,16.43379623519207,1.0,16.52356082573315,1,1,0,10.327349070922441
10.001113231320568,4,4.0,1,16.53865208040595,2.0,17.747336210296442,0,0,1,10.327349070922441
7.346655163176539,4,3.0,1,16.25448948367231,1.0,16.380459992348886,1,0,1,10.327349070922441
7.3783837129967145,3,3.0,1,16.53865208040595,1.0,17.216707972959764,1,0,1,9.839002363309719
6.55250788703459,2,2.0,1,16.113112063371446,1.0,14.690979711984754,1,0,1,9.839002363309719
3.828641396489095,4,3.0,2,16.10795072679954,1.0,15.520258832020865,1,0,1,9.839002363309719
8.163656176168432,4,4.0,1,16.560242185275467,2.0,17.622173069956816,1,1,1,9.660851280467526
8.412054873292933,4,4.0,1,16.913259083946645,2.0,17.909855136853043,1,0,1,11.695255355062795
7.496097345175956,4,4.0,1,16.913259083946645,2.0,17.989897843244528,1,0,1,11.695255355062795
8.699681400989514,5,5.0,1,16.80175006695351,9.0,19.20913810886209,1,0,1,11.695255355062795
8.366602832783736,4,4.0,2,16.551374963699516,2.0,17.909855136853043,1,1,1,11.695255355062795
7.438971592395862,3,3.0,1,16.584311549529662,2.0,17.46616882523204,1,0,1,11.695255355062795
7.824445930877619,3,3.0,1,16.80175006695351,2.0,17.72753358339242,1,1,0,11.695255355062795
8.412054873292933,4,4.0,1,16.913259083946645,2.0,18.132998684833918,1,0,1,11.695255355062795
7.804251383528112,4,4.0,0,16.560242185275467,2.0,18.064005814299346,1,0,1,11.695255355062795
9.24483841238375,4,7.0,1,16.80175006695351,3.0,18.8906843794481,1,0,0,9.646011322141414
8.476579508530941,3,4.0,1,16.80175006695351,1.0,18.258161826219297,1,1,1,9.646011322141414
7.3783837129967145,3,3.0,1,16.913259083946645,2.0,17.50439003707821,1,1,0,9.646011322141414
8.160803920954665,4,4.0,2,16.913259083946645,2.0,18.31532023940565,1,1,1,9.646011322141414
7.650168700845001,4,5.0,1,16.913259083946645,2.0,17.840862266556567,1,0,1,9.646011322141414
8.343077871169383,5,5.0,1,16.584311549529662,2.0,18.724482205664103,1,0,1,9.646011322141414
7.313886831633462,3,3.0,1,16.913259083946645,2.0,17.909855136853043,1,0,1,9.646011322141414
9.005895898094458,4,5.0,2,16.80175006695351,4.0,18.951309000896888,1,0,1,9.646011322141414
7.696667081526462,4,4.0,1,16.527653384535263,2.0,17.72753358339242,1,1,1,9.646011322141414
8.160803920954665,4,5.0,1,16.913259083946645,2.0,17.87595358575207,1,0,1,9.646011322141414
7.635786861395585,3,3.0,1,16.584311549529662,2.0,17.439851517607305,1,0,1,9.646011322141414
8.160803920954665,3,3.0,2,16.80175006695351,1.0,17.622173069956816,1,1,1,9.646011322141414
7.601402334583733,4,4.0,1,16.913259083946645,3.0,18.064005814299346,1,0,1,9.646011322141414
7.937731775260109,6,4.0,1,16.459003895247246,2.0,17.19990085520835,1,1,0,9.646011322141414
7.844240718141811,4,4.0,2,16.913259083946645,1.0,17.909855136853043,1,1,1,10.066031481721408
8.412054873292933,4,4.0,1,16.913259083946645,2.0,18.064005814299346,1,1,1,10.066031481721408
7.244941546337007,3,3.0,1,16.913259083946645,2.0,17.72753358339242,1,0,1,10.066031481721408
7.937731775260109,4,5.0,1,16.913259083946645,2.0,18.132998684833918,1,0,1,10.066031481721408
7.901377353792616,4,4.0,1,16.534001398235354,2.0,17.77632374660947,1,0,1,10.066031481721408
8.412054873292933,4,4.0,1,16.913259083946645,2.0,17.822843761378564,1,1,1,10.066031481721408
8.881975184248867,4,4.0,1,16.80175006695351,2.0,18.603002309079653,1,1,1,9.721245992542345
7.937374696163295,4,4.0,1,17.201864960519867,1.935562805872757,17.989897843244528,1,0,1,9.660851280467526
7.8826922062890254,4,4.0,2,17.201864960519867,2.0,18.132998684833918,1,0,1,9.660851280467526
7.696667081526462,4,4.0,1,17.201864960519867,2.0,17.6762402900575,1,0,1,9.660851280467526
8.160803920954665,5,5.0,1,17.201864960519867,1.0,18.064005814299346,1,0,1,9.90353755128617
7.696667081526462,4,4.0,1,17.201864960519867,2.0,17.6762402900575,1,0,1,9.90353755128617
7.696667081526462,4,4.0,1,17.201864960519867,1.0,17.50439003707821,1,0,1,9.90353755128617
8.160803920954665,4,4.0,1,17.201864960519867,3.0,18.258161826219297,1,0,1,9.90353755128617
